sample_idx,dataset,model,split,image_id,case_id,resampling_level,base_dice,failure70,failure80,severe50,sprc_cb_score,sam_confidence_risk
141,BUSI,SAM ViT-B,test,malignant (108),malignant (108),image,0.8741629674215753,0,0,0,0.5994999999999999,0.03955078125
142,BUSI,SAM ViT-B,test,malignant (109),malignant (109),image,0.9203000122956054,0,0,0,0.7571875,0.05810546875
143,BUSI,SAM ViT-B,calib,malignant (113),malignant (113),image,0.7915146777836131,0,1,0,0.9375,0.1865234375
144,BUSI,SAM ViT-B,calib,malignant (114),malignant (114),image,0.8248446168606715,0,0,0,0.7240625,0.05908203125
145,BUSI,SAM ViT-B,calib,malignant (116),malignant (116),image,0.912608215469054,0,0,0,0.8008333333333334,0.07421875
146,BUSI,SAM ViT-B,test,malignant (121),malignant (121),image,0.7378397711020425,0,1,0,0.6950000000000001,0.07861328125
147,BUSI,SAM ViT-B,test,malignant (124),malignant (124),image,0.8869896185885512,0,0,0,0.86875,0.09765625
148,BUSI,SAM ViT-B,calib,malignant (127),malignant (127),image,0.8555242610687409,0,0,0,0.8271875,0.0615234375
149,BUSI,SAM ViT-B,test,malignant (133),malignant (133),image,0.9245818317249276,0,0,0,0.6658333333333333,0.04638671875
150,BUSI,SAM ViT-B,test,malignant (136),malignant (136),image,0.7376387487389787,0,1,0,0.854375,0.0966796875
151,BUSI,SAM ViT-B,test,malignant (143),malignant (143),image,0.7214900902772017,0,1,0,0.3924999999999999,0.02734375
152,BUSI,SAM ViT-B,calib,malignant (146),malignant (146),image,0.9181786753800092,0,0,0,0.6241666666666666,0.04296875
153,BUSI,SAM ViT-B,calib,malignant (150),malignant (150),image,0.9279143069471888,0,0,0,0.6243749999999999,0.0390625
154,BUSI,SAM ViT-B,test,malignant (152),malignant (152),image,0.7895572805977589,0,1,0,0.9045,0.0888671875
155,BUSI,SAM ViT-B,test,malignant (154),malignant (154),image,0.8501249864145349,0,0,0,0.606625,0.04931640625
156,BUSI,SAM ViT-B,calib,malignant (161),malignant (161),image,0.8902335120684521,0,0,0,0.8631666666666666,0.0810546875
157,BUSI,SAM ViT-B,calib,malignant (166),malignant (166),image,0.6954768465624737,1,1,0,0.6333333333333333,0.0576171875
158,BUSI,SAM ViT-B,test,malignant (169),malignant (169),image,0.894929006085619,0,0,0,0.5269999999999999,0.05322265625
159,BUSI,SAM ViT-B,calib,malignant (17),malignant (17),image,0.9346069285162614,0,0,0,0.185,0.01708984375
160,BUSI,SAM ViT-B,test,malignant (177),malignant (177),image,0.8847741622147024,0,0,0,0.7478125,0.05859375
161,BUSI,SAM ViT-B,test,malignant (182),malignant (182),image,0.8759749002870795,0,0,0,0.8046875,0.0771484375
162,BUSI,SAM ViT-B,test,malignant (183),malignant (183),image,0.8800743092202757,0,0,0,0.4895,0.03173828125
163,BUSI,SAM ViT-B,test,malignant (187),malignant (187),image,0.9091886082751296,0,0,0,0.90625,0.11767578125
164,BUSI,SAM ViT-B,calib,malignant (19),malignant (19),image,0.8515771473309175,0,0,0,0.714,0.04833984375
165,BUSI,SAM ViT-B,calib,malignant (197),malignant (197),image,0.905664503900287,0,0,0,0.7596875000000001,0.05712890625
166,BUSI,SAM ViT-B,calib,malignant (20),malignant (20),image,0.9140146312477556,0,0,0,0.7137499999999999,0.0517578125
167,BUSI,SAM ViT-B,calib,malignant (200),malignant (200),image,0.7096310665661855,0,1,0,0.8916666666666666,0.1083984375
168,BUSI,SAM ViT-B,calib,malignant (204),malignant (204),image,0.8259702876101009,0,0,0,0.83175,0.09228515625
169,BUSI,SAM ViT-B,calib,malignant (208),malignant (208),image,0.9300432042672848,0,0,0,0.916375,0.0966796875
170,BUSI,SAM ViT-B,calib,malignant (23),malignant (23),image,0.8584091961509763,0,0,0,0.7709999999999999,0.05322265625
171,BUSI,SAM ViT-B,calib,malignant (27),malignant (27),image,0.8962792702198705,0,0,0,0.5283333333333333,0.04931640625
172,BUSI,SAM ViT-B,calib,malignant (29),malignant (29),image,0.810670592142483,0,0,0,0.6815625000000001,0.04736328125
173,BUSI,SAM ViT-B,test,malignant (33),malignant (33),image,0.875042492042409,0,0,0,0.7494999999999999,0.05224609375
174,BUSI,SAM ViT-B,test,malignant (36),malignant (36),image,0.654452792056664,1,1,0,0.770125,0.0615234375
175,BUSI,SAM ViT-B,test,malignant (37),malignant (37),image,0.8584349434542323,0,0,0,0.628,0.046875
176,BUSI,SAM ViT-B,test,malignant (41),malignant (41),image,0.9250558608611782,0,0,0,0.594,0.0478515625
177,BUSI,SAM ViT-B,test,malignant (45),malignant (45),image,0.9228871592020804,0,0,0,0.743125,0.0546875
178,BUSI,SAM ViT-B,test,malignant (47),malignant (47),image,0.8930666551470998,0,0,0,0.7366250000000001,0.0556640625
179,BUSI,SAM ViT-B,test,malignant (48),malignant (48),image,0.8706506610995691,0,0,0,0.3659375,0.03515625
180,BUSI,SAM ViT-B,calib,malignant (52),malignant (52),image,0.7597177085324859,0,1,0,0.7334375,0.0546875
181,BUSI,SAM ViT-B,calib,malignant (54),malignant (54),image,0.8284579578938744,0,0,0,0.5525,0.0537109375
182,BUSI,SAM ViT-B,calib,malignant (6),malignant (6),image,0.8905299739357513,0,0,0,0.6799999999999999,0.0556640625
183,BUSI,SAM ViT-B,test,malignant (61),malignant (61),image,0.8435697319308832,0,0,0,0.821375,0.08642578125
184,BUSI,SAM ViT-B,test,malignant (65),malignant (65),image,0.8227733934611549,0,0,0,0.6475,0.04833984375
185,BUSI,SAM ViT-B,calib,malignant (66),malignant (66),image,0.8678739453833764,0,0,0,0.6841666666666666,0.05126953125
186,BUSI,SAM ViT-B,calib,malignant (69),malignant (69),image,0.7589322908322623,0,1,0,0.8216666666666667,0.07275390625
187,BUSI,SAM ViT-B,test,malignant (71),malignant (71),image,0.9209411889259488,0,0,0,0.680625,0.04931640625
188,BUSI,SAM ViT-B,calib,malignant (74),malignant (74),image,0.8602311965171094,0,0,0,0.4316666666666667,0.03857421875
189,BUSI,SAM ViT-B,test,malignant (76),malignant (76),image,0.7057869822485381,0,1,0,0.8603125,0.08837890625
190,BUSI,SAM ViT-B,test,malignant (77),malignant (77),image,0.9074507529465472,0,0,0,0.6066666666666667,0.05859375
191,BUSI,SAM ViT-B,calib,malignant (78),malignant (78),image,0.863485421425431,0,0,0,0.6455,0.0595703125
192,BUSI,SAM ViT-B,calib,malignant (84),malignant (84),image,0.9322280011616638,0,0,0,0.6734375,0.05078125
193,BUSI,SAM ViT-B,test,malignant (85),malignant (85),image,0.8301823177875883,0,0,0,0.6435,0.04345703125
194,BUSI,SAM ViT-B,calib,malignant (88),malignant (88),image,0.9546241457858838,0,0,0,0.2324999999999999,0.02001953125
195,BUSI,SAM ViT-B,test,malignant (90),malignant (90),image,0.8768565215379776,0,0,0,0.9122916666666668,0.10205078125
196,BUSI,SAM ViT-B,test,malignant (92),malignant (92),image,0.8205688166582478,0,0,0,0.794375,0.0693359375
197,BUSI,SAM ViT-B,calib,malignant (93),malignant (93),image,0.9159219562656368,0,0,0,0.5358333333333334,0.0390625
198,BUSI,SAM ViT-B,calib,malignant (96),malignant (96),image,0.7441854027832738,0,1,0,0.9175,0.095703125
199,BUSI,SAM ViT-B,calib,malignant (97),malignant (97),image,0.8441629955947271,0,0,0,0.9525,0.14111328125
